,ISBN,Image,Link,Name,Publisher_x,Label,Genre,Book-Title,Book-Author,Year-Of-Publication,Publisher_y,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
3032,934672210,0934672210.jpg,http://ecx.images-amazon.com/images/I/61S968hmq0L.jpg,From Amish and Mennonite Kitchens,Phyllis Good,7,"Cookbooks, Food & Wine",From Amish and Mennonite Kitchens,Phyllis Pellman Good,1984,Good Books,http://images.amazon.com/images/P/0934672210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0934672210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0934672210.01.LZZZZZZZ.jpg,,,,
3033,1561483303,1561483303.jpg,http://ecx.images-amazon.com/images/I/61kqiLlgkJL.jpg,Best of Amish Cooking: Traditional And Contemporary Recipes Adapted From The Kitchens And Pantries Of O,Phyllis Good,7,"Cookbooks, Food & Wine",The Best of Amish Cooking,Phyllis Pellman Good,2001,Good Books,http://images.amazon.com/images/P/1561483303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561483303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561483303.01.LZZZZZZZ.jpg,,,,
3034,1888952245,1888952245.jpg,http://ecx.images-amazon.com/images/I/51pbvUvSVlL.jpg,The Nero Wolfe Cookbook,Rex Stout,7,"Cookbooks, Food & Wine",The Nero Wolfe Cookbook,Rex Stout,1996,Cumberland House Publishing,http://images.amazon.com/images/P/1888952245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1888952245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1888952245.01.LZZZZZZZ.jpg,,,,
3035,60196475,0060196475.jpg,http://ecx.images-amazon.com/images/I/51wQsyYrJhL.jpg,Second Helpings from Union Square Cafe: 140 New Recipes from New York's Acclaimed Restaurant,Danny Meyer,7,"Cookbooks, Food & Wine",Second Helpings from Union Square Cafe: 160 New Recipes from New York's Favorite Restaurant,Danny Meyer,2001,HarperCollins,http://images.amazon.com/images/P/0060196475.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060196475.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060196475.01.LZZZZZZZ.jpg,,,,
3036,1888952938,1888952938.jpg,http://ecx.images-amazon.com/images/I/61F4PD5CFRL.jpg,"Smokehouse Ham, Spoon Bread, & Scuppernong Wine: The Folklore and Art of Southern Appalachian Cooking",Joseph Dabney,7,"Cookbooks, Food & Wine","Smokehouse Ham, Spoon Bread, &amp; Scuppernong Wine: The Folklore and Art of Southern Appalachian Cooking",Joseph Earl Dabney,1998,Cumberland House Publishing,http://images.amazon.com/images/P/1888952938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1888952938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1888952938.01.LZZZZZZZ.jpg,,,,
3037,1885061250,1885061250.jpg,http://ecx.images-amazon.com/images/I/51NHrqqvU6L.jpg,The Great Minnesota Hot Dish,Theresa Millang,7,"Cookbooks, Food & Wine",The Great Minnesota Hot Dish,Theresa Millang,2000,Adventure Publications,http://images.amazon.com/images/P/1885061250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1885061250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1885061250.01.LZZZZZZZ.jpg,,,,
3038,609605305,0609605305.jpg,http://ecx.images-amazon.com/images/I/51k7OLB1ndL.jpg,Blue Ginger: East Meets West Cooking with Ming Tsai,Ming Tsai,7,"Cookbooks, Food & Wine",Blue Ginger: East Meets West Cooking With Ming Tsai,Ming Tsai,1999,Clarkson N Potter Publishers,http://images.amazon.com/images/P/0609605305.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609605305.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609605305.01.LZZZZZZZ.jpg,,,,
3039,963608894,0963608894.jpg,http://ecx.images-amazon.com/images/I/61RBGKCWXVL.jpg,Simply Classic: A New Collection of Recipes to Celebrate the Northwest,,7,"Cookbooks, Food & Wine",Simply Classic: A Collection of Recipes to Celebrate the Northwest,Junior League of Seattle Staff,1993,Favorite Recipes Press,http://images.amazon.com/images/P/0963608894.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0963608894.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0963608894.01.LZZZZZZZ.jpg,,,,
3040,60515023,0060515023.jpg,http://ecx.images-amazon.com/images/I/51uJg312ubL.jpg,Tom's Big Dinners: Big-Time Home Cooking for Family and Friends,Tom Douglas,7,"Cookbooks, Food & Wine",Tom's Big Dinners : Big-Time Home Cooking for Family and Friends,Tom Douglas,2003,Morrow Cookbooks,http://images.amazon.com/images/P/0060515023.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060515023.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060515023.01.LZZZZZZZ.jpg,,,,
3041,1561480711,1561480711.jpg,http://ecx.images-amazon.com/images/I/61H82ahBtnL.jpg,Favorite Recipes from Quilters,Louise Stoltzfus,7,"Cookbooks, Food & Wine",Favorite Recipes from Quilters: More Than 900 Delectable Dishes,Louise Stoltzfus,1992,Good Books,http://images.amazon.com/images/P/1561480711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561480711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561480711.01.LZZZZZZZ.jpg,,,,
3042,882403540,0882403540.jpg,http://ecx.images-amazon.com/images/I/51CuD3uMc7L.jpg,Hibrow Cow: More Alaskan Stories and Recipes,Gordon R Nelson,7,"Cookbooks, Food & Wine",Hibrow Cow,Nelson,1989,Graphic Arts Center Pub Co,http://images.amazon.com/images/P/0882403540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0882403540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0882403540.01.LZZZZZZZ.jpg,,,,
3043,688162193,0688162193.jpg,http://ecx.images-amazon.com/images/I/61HqioH6hPL.jpg,"Sylvia's Family Soul Food Cookbook: From Hemingway, South Carolina, To Harlem",Sylvia Woods,7,"Cookbooks, Food & Wine","Sylvia's Family Soul Food Cookbook : From Hemingway, South Carolina, To Harlem",Sylvia Woods,1999,Morrow Cookbooks,http://images.amazon.com/images/P/0688162193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688162193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688162193.01.LZZZZZZZ.jpg,,,,
3044,671796291,0671796291.jpg,http://ecx.images-amazon.com/images/I/51nEikw9sNL.jpg,The Black Family Reunion Cookbook,National Council of Negro Women,7,"Cookbooks, Food & Wine",The Black Family Reunion Cookbook : Recipes and Food Memories,National Council of Negro Women,1993,Fireside,http://images.amazon.com/images/P/0671796291.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671796291.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671796291.01.LZZZZZZZ.jpg,,,,
3045,813911621,0813911621.jpg,http://ecx.images-amazon.com/images/I/416Mh-mx6WL.jpg,Unmentionable Cuisine,Calvin W. Schwabe,7,"Cookbooks, Food & Wine",Unmentionable Cuisine,Calvin W. Schwabe,1988,University Press of Virginia,http://images.amazon.com/images/P/0813911621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0813911621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0813911621.01.LZZZZZZZ.jpg,,,,
3046,811829618,0811829618.jpg,http://ecx.images-amazon.com/images/I/51vrxHt8jjL.jpg,Legends of Texas Barbecue Cookbook: Recipes and Recollections from the Pit Bosses,Robb Walsh,7,"Cookbooks, Food & Wine",Legends of Texas Barbecue Cookbook: Recipes and Recollections from the Pit Bosses,Robb Walsh,2002,Chronicle Books,http://images.amazon.com/images/P/0811829618.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811829618.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811829618.01.LZZZZZZZ.jpg,,,,
3047,960394648,0960394648.jpg,http://ecx.images-amazon.com/images/I/517KMFN5CNL.jpg,Colorado Collage,Junior League of Denver,7,"Cookbooks, Food & Wine",Colorado Collage (Celebrating Twenty Five Years of Culinary Artistry),Junior League of Denver,1995,Junior League of Denver,http://images.amazon.com/images/P/0960394648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0960394648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0960394648.01.LZZZZZZZ.jpg,,,,
3048,937552623,0937552623.jpg,http://ecx.images-amazon.com/images/I/51wFl9m7UlL.jpg,Best of the Best from Texas II: Selected Recipes from Texas' Favorite Cookbooks,Gwen McKee,7,"Cookbooks, Food & Wine",Best of the Best from Texas 2: Selected Recipes from Texas' Favorite Cookbooks,Gwen McKee,1996,Quail Ridge Press,http://images.amazon.com/images/P/0937552623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0937552623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0937552623.01.LZZZZZZZ.jpg,,,,
3049,1558533656,1558533656.jpg,http://ecx.images-amazon.com/images/I/61svXapEDkL.jpg,The All-American Cowboy Cookbook: Over 300 Recipes From the World's Greatest Cowboys,Ken Beck,7,"Cookbooks, Food & Wine",The All-american Cowboy Cookbook : Over 300 Recipes From the World's Greatest Cowboys,Ken Beck,2000,Rutledge Hill Press,http://images.amazon.com/images/P/1558533656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558533656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558533656.01.LZZZZZZZ.jpg,,,,
3050,960394621,0960394621.jpg,http://ecx.images-amazon.com/images/I/71TWCXMGY2L.gif,Creme De Colorado Cookbook (Celebrating Twenty Five Years of Culinary Artistry),Junior League of Denver,7,"Cookbooks, Food & Wine",Creme De Colorado Cookbook (Celebrating Twenty Five Years of Culinary Artistry),Junior League of Denver,1987,Junior League of Denver,http://images.amazon.com/images/P/0960394621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0960394621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0960394621.01.LZZZZZZZ.jpg,,,,
3051,960797602,0960797602.jpg,http://ecx.images-amazon.com/images/I/511EZ31ER0L.jpg,A Taste of Oregon,,7,"Cookbooks, Food & Wine",Taste of Oregon,Junior League of Eugene Oregon,1982,Favorite Recipes Press,http://images.amazon.com/images/P/0960797602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0960797602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0960797602.01.LZZZZZZZ.jpg,,,,
3052,931432820,0931432820.jpg,http://ecx.images-amazon.com/images/I/51rWQDqzLHL.jpg,"The Complete Book of Essential Oils and Aromatherapy: Over 600 Natural, Non-Toxic and Fragrant Recipes to Create Health �E��E Beauty �E��E a Safe Home Environment",Valerie Ann Worwood,8,"Crafts, Hobbies & Home",The Complete Book of Essential Oils and Aromatherapy,Valerie Ann Worwood,1991,New World Library,http://images.amazon.com/images/P/0931432820.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0931432820.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0931432820.01.LZZZZZZZ.jpg,,,,
3053,1561385298,1561385298.jpg,http://ecx.images-amazon.com/images/I/51A69QSVY0L.jpg,Coca-Cola: The Collector's Guide to New and Vintage Coca-Cola Memorabilia,Randy Schaeffer,8,"Crafts, Hobbies & Home",Coca-Cola: The Collector's Guide to New and Vintage Coca-Cola Memorabilia,Randy Schaeffer,1995,Running Press Book Publishers,http://images.amazon.com/images/P/1561385298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561385298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561385298.01.LZZZZZZZ.jpg,,,,
3054,553568914,0553568914.jpg,http://ecx.images-amazon.com/images/I/51wAvM67TxL.jpg,"Elvis, Jesus and Coca-Cola (Kinky Friedman Novels)",Kinky Friedman,8,"Crafts, Hobbies & Home","Elvis, Jesus &amp; Coca-Cola (Kinky Friedman Novels (Paperback))",Kinky Friedman,1996,Bantam Books,http://images.amazon.com/images/P/0553568914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553568914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553568914.01.LZZZZZZZ.jpg,,,,
3055,930625765,0930625765.jpg,http://ecx.images-amazon.com/images/I/51N778ZMFXL.jpg,"Petretti's Coca-Cola Collectibles Price Guide (Petretti's Coca-Cola Collectibles Price Guide, 10th ed)",Allan Petretti,8,"Crafts, Hobbies & Home","Petretti's Coca-Cola Collectibles Price Guide (Petretti's Coca-Cola Collectibles Price Guide, 10th ed)",Allan Petretti,1997,Antique Trader Books,http://images.amazon.com/images/P/0930625765.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0930625765.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0930625765.01.LZZZZZZZ.jpg,,,,
3056,939549018,0939549018.jpg,http://ecx.images-amazon.com/images/I/51rHWet8MeL.jpg,Painted Ponies: American Carousel Art,William Manns,8,"Crafts, Hobbies & Home",Painted Ponies,William Manns,1986,ZON International Publishing,http://images.amazon.com/images/P/0939549018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0939549018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0939549018.01.LZZZZZZZ.jpg,,,,
3057,394586921,0394586921.jpg,http://ecx.images-amazon.com/images/I/41TNAV6J8XL.jpg,Marlene Dietrich,Maria Riva,8,"Crafts, Hobbies & Home",Marlene Dietrich by Her Daughter,MARIA RIVA,1993,Knopf,http://images.amazon.com/images/P/0394586921.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394586921.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394586921.01.LZZZZZZZ.jpg,,,,
3058,930625935,0930625935.jpg,http://ecx.images-amazon.com/images/I/51KSVDFESFL.jpg,Signatures of the Stars: An Insider's Guide to Celebrity Autographs,Kevin Martin,8,"Crafts, Hobbies & Home","Signatures of the Stars: A Guide for Autograph Collectors, Dealers and Enthusiasts",Kevin Martin,1998,Antique Trader Books,http://images.amazon.com/images/P/0930625935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0930625935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0930625935.01.LZZZZZZZ.jpg,,,,
3059,873414640,0873414640.jpg,http://ecx.images-amazon.com/images/I/71Q8X8ZHVGL.gif,Collector's Guide to Celebrity Autographs,Mark Allen Baker,8,"Crafts, Hobbies & Home",Collector's Guide to Celebrity Autographs,Mark Allen Baker,1996,Krause Pubns Inc,http://images.amazon.com/images/P/0873414640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0873414640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0873414640.01.LZZZZZZZ.jpg,,,,
3060,1552090159,1552090159.jpg,http://ecx.images-amazon.com/images/I/5130P2KFZCL.jpg,A Book Lover's Diary,,8,"Crafts, Hobbies & Home",A Book Lover's Diary,Shelagh Wallace,1995,Firefly Books Ltd,http://images.amazon.com/images/P/1552090159.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1552090159.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1552090159.01.LZZZZZZZ.jpg,,,,
3061,805036539,0805036539.jpg,http://ecx.images-amazon.com/images/I/61WPYK9YSSL.jpg,"A Gentle Madness: Bibliophiles, Bibliomanes, and the Eternal Passion for Books",Nicholas A. Basbanes,8,"Crafts, Hobbies & Home","A Gentle Madness: Bibliophiles, Bibliomanes, and the Eternal Passion for Books",Nicholas A. Basbanes,1995,Henry Holt &amp; Company,http://images.amazon.com/images/P/0805036539.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805036539.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805036539.01.LZZZZZZZ.jpg,,,,
3062,1582342849,1582342849.jpg,http://ecx.images-amazon.com/images/I/516ltO0o1QL.jpg,Sixpence House,Paul Collins,8,"Crafts, Hobbies & Home",Sixpence House: Lost in a Town of Books,Paul Collins,2003,Bloomsbury Publishing PLC,http://images.amazon.com/images/P/1582342849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1582342849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1582342849.01.LZZZZZZZ.jpg,,,,
3063,785276874,0785276874.jpg,http://ecx.images-amazon.com/images/I/71AES93ZW9L.gif,REMBRANDT LIFE OF CHRIST,Van Rembrandt,8,"Crafts, Hobbies & Home",Rembrandt's Life of Christ,Rembrandt Harmenszoon Van Rijn,1995,Thomas Nelson Inc,http://images.amazon.com/images/P/0785276874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785276874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785276874.01.LZZZZZZZ.jpg,,,,
3064,312317255,0312317255.jpg,http://ecx.images-amazon.com/images/I/51uNpG8q1VL.jpg,A Pound of Paper: Confessions of a Book Addict,John Baxter,8,"Crafts, Hobbies & Home",A Pound of Paper : Confessions of a Book Addict,John Baxter,2003,Thomas Dunne Books,http://images.amazon.com/images/P/0312317255.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312317255.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312317255.01.LZZZZZZZ.jpg,,,,
3065,805061762,0805061762.jpg,http://ecx.images-amazon.com/images/I/51QTUUgk9pL.jpg,"A Gentle Madness: Bibliophiles, Bibliomanes, and the Eternal Passion for Books",Nicholas A. Basbanes,8,"Crafts, Hobbies & Home","A Gentle Madness : Bibliophiles, Bibliomanes, and the Eternal Passion for Books",Nicholas A. Basbanes,1999,Owl Books,http://images.amazon.com/images/P/0805061762.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805061762.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805061762.01.LZZZZZZZ.jpg,,,,
3066,764300385,0764300385.jpg,http://ecx.images-amazon.com/images/I/514TT0TXRGL.jpg,"A Collector's Handbook of Miniature Perfume Bottles: Minis, Mates, and More (Schiffer Book for Collectors With Value Guide)",Jeri Lyn Ringblum,8,"Crafts, Hobbies & Home","A Collector's Handbook of Miniature Perfume Bottles: Minis, Mates and More",Jeri Lyn Ringblum,2000,Schiffer Publishing,http://images.amazon.com/images/P/0764300385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764300385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764300385.01.LZZZZZZZ.jpg,,,,
3067,887409857,0887409857.jpg,http://ecx.images-amazon.com/images/I/518AHFEA31L.jpg,Fragrance Bottle Masterpieces,Joanne Dubbs Ball,8,"Crafts, Hobbies & Home",Fragrance Bottle Masterpieces,Joanne Ball,1996,Schiffer Publishing,http://images.amazon.com/images/P/0887409857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887409857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887409857.01.LZZZZZZZ.jpg,,,,
3068,2080106325,2080106325.jpg,http://ecx.images-amazon.com/images/I/41QW61PDYCL.jpg,Collectible Miniature Perfume Bottles (Collectibles),Anne Breton,8,"Crafts, Hobbies & Home",Collectible Miniature Perfume Bottles (Collectibles (Flammarion)),Anne Breton,2002,Flammarion-Pere Castor,http://images.amazon.com/images/P/2080106325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2080106325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2080106325.01.LZZZZZZZ.jpg,,,,
3069,764301500,0764301500.jpg,http://ecx.images-amazon.com/images/I/5156EP5HM0L.jpg,Commercial Perfume Bottles,Jacquelyne Jones-North,8,"Crafts, Hobbies & Home",Commercial Perfume Bottles,Jacquelyne Jones-North,1996,Schiffer Publishing,http://images.amazon.com/images/P/0764301500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764301500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764301500.01.LZZZZZZZ.jpg,,,,
3070,1840001623,1840001623.jpg,http://ecx.images-amazon.com/images/I/51H924XJ96L.jpg,Miller's Perfume Bottles: A Collector's Guide (Miller's Collector's Guides),Madeleine Marsh,8,"Crafts, Hobbies & Home",Miller's: Perfume Bottles : A Collector's Guide (Miller's Collector's Guides),Madeleine Marsh,1999,Mitchell Beazley,http://images.amazon.com/images/P/1840001623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1840001623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1840001623.01.LZZZZZZZ.jpg,,,,
3071,764300822,0764300822.jpg,http://ecx.images-amazon.com/images/I/51X90TDPFML.jpg,Button Button: Identification and Price Guide,Peggy Ann Osborne,8,"Crafts, Hobbies & Home",Button Button: Identification and Price Guide,Peggy Ann Osborne,2000,Schiffer Publishing,http://images.amazon.com/images/P/0764300822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764300822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764300822.01.LZZZZZZZ.jpg,,,,
3072,887404677,0887404677.jpg,http://ecx.images-amazon.com/images/I/51GP6XSHVFL.jpg,"Baubles, Buttons and Beads: The Heritage of Bohemia",Sibylle Jargstorf,8,"Crafts, Hobbies & Home","Baubles, Buttons and Beads: The Heritage of Bohemia",Sibylle Jargstorf,1997,Schiffer Publishing,http://images.amazon.com/images/P/0887404677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887404677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887404677.01.LZZZZZZZ.jpg,,,,
3073,1561387398,1561387398.jpg,http://ecx.images-amazon.com/images/I/51q2vG3ZO7L.jpg,The Button Book (Miniature Editions),Diana Epstein,8,"Crafts, Hobbies & Home",The Button Book (Miniature Editions),Diana Epstein,1996,Running Press Book Publishers,http://images.amazon.com/images/P/1561387398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561387398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561387398.01.LZZZZZZZ.jpg,,,,
3074,1593080220,1593080220.jpg,http://ecx.images-amazon.com/images/I/51YaOQo0S7L.jpg,Howards End (Barnes & Noble Classics),E.M. Forster,8,"Crafts, Hobbies & Home",Howards End (Barnes &amp; Noble Classics),E. M. Forster,2003,Barnes &amp; Noble Books-Imports,http://images.amazon.com/images/P/1593080220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1593080220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1593080220.01.LZZZZZZZ.jpg,,,,
3075,030709362X,030709362X.jpg,http://ecx.images-amazon.com/images/I/51RXpOsIC-L.jpg,Handbook of Ancient Greek and Roman Coins: An Official Whitman Guidebook,Zander H. Klawans,8,"Crafts, Hobbies & Home",Handbook of Ancient Greek and Roman Coins,Zander H. Klawans,1995,Golden Books,http://images.amazon.com/images/P/030709362X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/030709362X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/030709362X.01.LZZZZZZZ.jpg,,,,
3076,517887355,0517887355.jpg,http://ecx.images-amazon.com/images/I/51YEKMENWEL.jpg,The Handbook of Doll Repair & Restoration,Marty Westfall,8,"Crafts, Hobbies & Home",The Handbook of Doll Repair and Restoration,Marty Westfall,1997,Three Rivers Press (CA),http://images.amazon.com/images/P/0517887355.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517887355.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517887355.01.LZZZZZZZ.jpg,,,,
3077,881339393,0881339393.jpg,http://ecx.images-amazon.com/images/I/41%2B6kCckzvL.jpg,The Complete Guide to Furniture Styles,Louise Ade Boger,8,"Crafts, Hobbies & Home",The Complete Guide to Furniture Styles,Louise Ade Boger,1997,Waveland Press,http://images.amazon.com/images/P/0881339393.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0881339393.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0881339393.01.LZZZZZZZ.jpg,,,,
3078,093062582X,093062582X.jpg,http://ecx.images-amazon.com/images/I/51WR93A7AQL.jpg,Peanuts: Home Collection--A Collector's Guide to Identification and Value,Freddi Margolin,8,"Crafts, Hobbies & Home",Peanuts: Home Collection--A Collector's Guide to Identification and Value,Freddi Margolin,1999,Antique Trader Books,http://images.amazon.com/images/P/093062582X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/093062582X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/093062582X.01.LZZZZZZZ.jpg,,,,
3079,157036012X,157036012X.jpg,http://ecx.images-amazon.com/images/I/51KKeJ-qaeL.jpg,The Flintstones: A Modern Stone Age Phenomenon,T. R. Adams,8,"Crafts, Hobbies & Home",The Flintstones: A Modern Stone Age Phenomenon,T. R. Adams,1994,Turner Pub,http://images.amazon.com/images/P/157036012X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/157036012X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/157036012X.01.LZZZZZZZ.jpg,,,,
3080,873416880,0873416880.jpg,http://ecx.images-amazon.com/images/I/512GCDRQEJL.jpg,Goldmine Classic Rock Digest: 25 Years of Rock 'N' Roll,Goldmine Magazine,8,"Crafts, Hobbies & Home",Goldmine Classic Rock Digest: 25 Years of Rock 'N' Rool,Goldmine Magazine,1998,Krause Pubns Inc,http://images.amazon.com/images/P/0873416880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0873416880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0873416880.01.LZZZZZZZ.jpg,,,,
3081,821220012,0821220012.jpg,http://ecx.images-amazon.com/images/I/51Z2ZFAKKAL.jpg,"Aggies, Immies, Shooters, and Swirls: The Magical World of Marbles",Marilyn Barrett,8,"Crafts, Hobbies & Home","Aggies, Immies, Shooters, and Swirls: The Magical World of Marbles",Marilyn Barrett,1994,Little Brown and Company,http://images.amazon.com/images/P/0821220012.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821220012.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821220012.01.LZZZZZZZ.jpg,,,,
3082,1565548353,1565548353.jpg,http://ecx.images-amazon.com/images/I/51E0PZCEC8L.jpg,Halloween: Romantic Art and Customs of Yesteryear Postcard Book,Diane Arkins,8,"Crafts, Hobbies & Home",Halloween: Romantic Art and Customs Of Yesteryear Postcard Book,Diane C. Arkins,2000,Pelican Publishing Company,http://images.amazon.com/images/P/1565548353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565548353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565548353.01.LZZZZZZZ.jpg,,,,
3083,1887432566,1887432566.jpg,http://ecx.images-amazon.com/images/I/51CC7EAYN3L.jpg,Everything You Need to Know About Star Wars Collectibles,Brian Semling,8,"Crafts, Hobbies & Home",Everything You Need to Know About Star Wars Collectibles,Brian Semling,1998,Beckett Pubns,http://images.amazon.com/images/P/1887432566.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1887432566.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1887432566.01.LZZZZZZZ.jpg,,,,
3084,078946697X,078946697X.jpg,http://ecx.images-amazon.com/images/I/51HR6W22SFL.jpg,"DK Readers: The Story of the X-Men, How It All Began (Level 4: Proficient Readers)",Michael Teitelbaum,8,"Crafts, Hobbies & Home","DK Readers: Creating the X-Men, How It All Began (Level 4: Proficient Readers)\"";""Michael Teitelbaum",2000,DK Publishing Inc,http://images.amazon.com/images/P/078946697X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/078946697X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/078946697X.01.LZZZZZZZ.jpg,,,,,
